Start,End,Reward
S_59,S_56,-1
S_59,S_57,0
S_59,S_58,0
S_59,S_59,0
S_59,S_60,-1
S_59,S_60,-1
S_59,S_61,-1
S_59,S_61,-1
S_59,S_62,-1
S_59,S_62,-1
S_59,S_63,-1
S_59,S_64,-1
S_59,S_65,-1
S_59,S_66,-1
S_59,S_67,-1
S_59,S_68,-1
S_59,S_69,0
S_59,S_70,-1
S_59,S_71,-1
S_59,S_72,-1
S_59,S_73,-1
S_59,S_74,-1
S_59,S_75,-1
S_59,S_76,-1
S_59,S_77,-1
S_59,S_78,-1
S_59,S_79,0
S_59,S_80,-1
S_59,S_81,-1
S_59,S_82,-1
S_59,S_83,-1
S_59,S_84,-1
S_59,S_85,-1
S_59,S_86,-1
S_59,S_87,-1
S_59,S_88,-1
S_59,S_89,0
S_59,S_90,-1
S_59,S_91,-1
S_59,S_92,-1
S_59,S_93,-1
S_59,S_94,-1
S_59,S_95,-1
S_59,S_96,-1
S_59,S_97,-1
S_59,S_98,-1
S_59,S_99,0
S_60,Goal,-1
S_60,S_00,0
S_60,S_01,-1
S_60,S_02,-1
S_60,S_03,-1
S_60,S_04,-1
S_60,S_05,-1
S_60,S_06,-1
S_60,S_07,-1
S_60,S_08,-1
S_60,S_09,-1
S_60,S_10,0
S_60,S_11,-1
S_60,S_12,-1
S_60,S_13,-1
S_60,S_14,-1
S_60,S_15,-1
S_60,S_16,-1
S_60,S_17,-1
S_60,S_18,-1
S_60,S_19,-1
S_60,S_20,0
S_60,S_21,-1
S_60,S_22,-1
S_60,S_23,-1
S_60,S_24,-1
S_60,S_25,-1
S_60,S_26,-1
S_60,S_27,-1
S_60,S_28,-1
S_60,S_29,-1
S_60,S_30,0
S_60,S_31,-1
S_60,S_32,-1
S_60,S_33,-1
S_60,S_34,-1
S_60,S_35,-1
S_60,S_36,-1
S_60,S_37,-1
S_60,S_38,-1
S_60,S_39,-1
S_60,S_40,0
S_60,S_41,-1
S_60,S_42,-1
S_60,S_43,-1
S_60,S_44,-1
S_60,S_45,-1
S_60,S_46,-1
S_60,S_47,-1
S_60,S_48,-1
S_60,S_49,-1
S_60,S_50,0
S_60,S_51,-1
S_60,S_52,-1
S_60,S_53,-1
S_60,S_54,-1
S_60,S_55,-1
S_60,S_56,-1
S_60,S_57,-1
S_60,S_58,-1
S_60,S_59,-1
S_60,S_60,0
S_60,S_61,0
S_60,S_62,0
S_60,S_63,0
S_60,S_64,-1
S_60,S_65,-1
S_60,S_66,-1
S_60,S_67,-1
S_60,S_68,-1
S_60,S_69,-1
S_60,S_70,0
S_60,S_71,-1
S_60,S_72,-1
S_60,S_73,-1
S_60,S_73,-1
S_60,S_73,-1
S_60,S_74,-1
S_60,S_74,-1
S_60,S_74,-1
S_60,S_75,-1
S_60,S_75,-1
S_60,S_75,-1
S_60,S_76,-1
S_60,S_76,-1
S_60,S_76,-1
S_60,S_77,-1
S_60,S_77,-1
S_60,S_78,-1
S_60,S_79,-1
S_60,S_80,0
S_60,S_81,-1
S_60,S_82,-1
S_60,S_83,-1
S_60,S_84,-1
S_60,S_84,-1
S_60,S_84,-1
S_60,S_85,-1
S_60,S_85,-1
S_60,S_85,-1
S_60,S_86,-1
S_60,S_86,-1
S_60,S_86,-1
S_60,S_87,-1
S_60,S_87,-1
S_60,S_87,-1
S_60,S_88,-1
S_60,S_88,-1
S_60,S_89,-1
S_60,S_89,-1
S_60,S_90,0
S_60,S_91,-1
S_60,S_92,-1
S_60,S_93,-1
S_60,S_94,-1
S_60,S_95,-1
S_60,S_96,-1
S_60,S_97,-1
S_60,S_97,-1
S_60,S_97,-1
S_60,S_98,-1
S_60,S_98,-1
S_60,S_98,-1
S_60,S_99,-1
S_61,Goal,-1
S_61,Goal,-1
S_61,S_00,-1
S_61,S_01,-1
S_61,S_02,-1
S_61,S_03,-1
S_61,S_04,-1
S_61,S_04,-1
S_61,S_05,-1
S_61,S_05,-1
S_61,S_05,-1
S_61,S_06,-1
S_61,S_06,-1
S_61,S_06,-1
S_61,S_07,-1
S_61,S_07,-1
S_61,S_07,-1
S_61,S_08,-1
S_61,S_08,-1
S_61,S_08,-1
S_61,S_09,-1
S_61,S_09,-1
S_61,S_09,-1
S_61,S_10,-1
S_61,S_11,-1
S_61,S_12,-1
S_61,S_13,-1
S_61,S_14,-1
S_61,S_14,-1
S_61,S_15,-1
S_61,S_15,-1
S_61,S_15,-1
S_61,S_16,-1
S_61,S_16,-1
S_61,S_16,-1
S_61,S_17,-1
S_61,S_17,-1
S_61,S_17,-1
S_61,S_18,-1
S_61,S_18,-1
S_61,S_18,-1
S_61,S_19,-1
S_61,S_19,-1
S_61,S_20,-1
S_61,S_21,-1
S_61,S_22,-1
S_61,S_23,-1
S_61,S_23,-1
S_61,S_24,-1
S_61,S_24,-1
S_61,S_24,-1
S_61,S_25,-1
S_61,S_25,-1
S_61,S_25,-1
S_61,S_26,-1
S_61,S_26,-1
S_61,S_26,-1
S_61,S_27,-1
S_61,S_27,-1
S_61,S_27,-1
S_61,S_28,-1
S_61,S_28,-1
S_61,S_29,-1
S_61,S_29,-1
S_61,S_30,-1
S_61,S_31,-1
S_61,S_32,-1
S_61,S_33,-1
S_61,S_33,-1
S_61,S_33,-1
S_61,S_34,-1
S_61,S_34,-1
S_61,S_34,-1
S_61,S_35,-1
S_61,S_35,-1
S_61,S_35,-1
S_61,S_36,-1
S_61,S_36,-1
S_61,S_37,-1
S_61,S_37,-1
S_61,S_38,-1
S_61,S_38,-1
S_61,S_39,-1
S_61,S_40,-1
S_61,S_41,-1
S_61,S_42,-1
S_61,S_43,-1
S_61,S_43,-1
S_61,S_43,-1
S_61,S_44,-1
S_61,S_44,-1
S_61,S_44,-1
S_61,S_45,-1
S_61,S_45,-1
S_61,S_46,-1
S_61,S_47,-1
S_61,S_48,-1
S_61,S_49,-1
S_61,S_50,-1
S_61,S_51,-1
S_61,S_52,-1
S_61,S_52,-1
S_61,S_52,-1
S_61,S_53,-1
S_61,S_53,-1
S_61,S_54,-1
S_61,S_55,-1
S_61,S_56,-1
S_61,S_57,-1
S_61,S_58,-1
S_61,S_59,-1
S_61,S_59,-1
S_61,S_60,0
S_61,S_61,0
S_61,S_62,0
S_61,S_63,0
S_61,S_64,-1
S_61,S_65,-1
S_61,S_66,-1
S_61,S_67,-1
S_61,S_68,-1
S_61,S_69,-1
S_61,S_70,-1
S_61,S_71,0
S_61,S_72,-1
S_61,S_72,-1
S_61,S_72,-1
S_61,S_73,-1
S_61,S_73,-1
S_61,S_73,-1
S_61,S_74,-1
S_61,S_75,-1
S_61,S_76,-1
S_61,S_77,-1
S_61,S_78,-1
S_61,S_79,-1
S_61,S_80,-1
S_61,S_81,0
S_61,S_82,-1
S_61,S_82,-1
S_61,S_82,-1
S_61,S_83,-1
S_61,S_83,-1
S_61,S_83,-1
S_61,S_84,-1
S_61,S_84,-1
S_61,S_85,-1
S_61,S_85,-1
S_61,S_86,-1
S_61,S_87,-1
S_61,S_88,-1
S_61,S_89,-1
S_61,S_90,-1
S_61,S_91,-1
S_61,S_92,-1
S_61,S_92,-1
S_61,S_93,-1
S_61,S_93,-1
S_61,S_93,-1
S_61,S_94,-1
S_61,S_94,-1
S_61,S_94,-1
S_61,S_95,-1
S_61,S_95,-1
S_61,S_95,-1
S_61,S_96,-1
S_61,S_96,-1
S_61,S_97,-1
S_61,S_97,-1
S_61,S_98,-1
S_61,S_99,-1
S_62,Goal,-1
S_62,S_00,-1
S_62,S_01,-1
S_62,S_02,-1
S_62,S_03,-1
S_62,S_04,-1
S_62,S_05,-1
S_62,S_06,-1
S_62,S_07,-1
S_62,S_08,-1
S_62,S_09,-1
S_62,S_10,-1
S_62,S_11,-1
S_62,S_12,-1
S_62,S_13,-1
S_62,S_14,-1
S_62,S_15,-1
S_62,S_16,-1
S_62,S_17,-1
S_62,S_18,-1
S_62,S_19,-1
S_62,S_20,-1
S_62,S_20,-1
S_62,S_20,-1
S_62,S_21,-1
S_62,S_22,-1
S_62,S_23,-1
S_62,S_24,-1
S_62,S_25,-1
S_62,S_26,-1
S_62,S_27,-1
S_62,S_28,-1
S_62,S_29,-1
S_62,S_30,-1
S_62,S_30,-1
S_62,S_30,-1
S_62,S_31,-1
S_62,S_32,-1
S_62,S_33,-1
S_62,S_34,-1
S_62,S_35,-1
S_62,S_36,-1
S_62,S_37,-1
S_62,S_38,-1
S_62,S_39,-1
S_62,S_40,-1
S_62,S_40,-1
S_62,S_40,-1
S_62,S_41,-1
S_62,S_41,-1
S_62,S_41,-1
S_62,S_42,-1
S_62,S_43,-1
S_62,S_44,-1
S_62,S_45,-1
S_62,S_46,-1
S_62,S_47,-1
S_62,S_47,-1
S_62,S_48,-1
S_62,S_48,-1
S_62,S_49,-1
S_62,S_50,-1
S_62,S_50,-1
S_62,S_51,-1
S_62,S_51,-1
S_62,S_51,-1
S_62,S_52,-1
S_62,S_53,-1
S_62,S_54,-1
S_62,S_55,-1
S_62,S_55,-1
S_62,S_56,-1
S_62,S_56,-1
S_62,S_57,-1
S_62,S_58,-1
S_62,S_59,-1
S_62,S_60,0
S_62,S_61,0
S_62,S_62,0
S_62,S_63,0
S_62,S_64,-1
S_62,S_65,-1
S_62,S_66,-1
S_62,S_67,-1
S_62,S_68,-1
S_62,S_69,-1
S_62,S_70,-1
S_62,S_70,-1
S_62,S_71,-1
S_62,S_71,-1
S_62,S_71,-1
S_62,S_72,-1
S_62,S_73,-1
S_62,S_73,-1
S_62,S_74,-1
S_62,S_74,-1
S_62,S_75,-1
S_62,S_76,-1
S_62,S_77,-1
S_62,S_77,-1
S_62,S_78,-1
S_62,S_78,-1
S_62,S_79,-1
S_62,S_80,-1
S_62,S_80,-1
S_62,S_80,-1
S_62,S_81,-1
S_62,S_81,-1
S_62,S_81,-1
S_62,S_82,-1
S_62,S_83,-1
S_62,S_84,-1
S_62,S_84,-1
S_62,S_85,-1
S_62,S_85,-1
S_62,S_86,-1
S_62,S_86,-1
S_62,S_87,-1
S_62,S_88,-1
S_62,S_89,-1
S_62,S_90,-1
S_62,S_90,-1
S_62,S_90,-1
S_62,S_91,-1
S_62,S_92,-1
S_62,S_93,-1
S_62,S_94,-1
S_62,S_94,-1
S_62,S_95,-1
S_62,S_95,-1
S_62,S_96,-1
S_62,S_96,-1
S_62,S_97,-1
S_62,S_97,-1
S_62,S_98,-1
S_62,S_98,-1
S_62,S_99,-1
S_63,Goal,-1
S_63,Goal,-1
S_63,S_00,-1
S_63,S_00,-1
S_63,S_01,-1
S_63,S_01,-1
S_63,S_02,-1
S_63,S_03,-1
S_63,S_04,-1
S_63,S_04,-1
S_63,S_05,-1
S_63,S_06,-1
S_63,S_06,-1
S_63,S_07,-1
S_63,S_07,-1
S_63,S_08,-1
S_63,S_08,-1
S_63,S_09,-1
S_63,S_09,-1
S_63,S_10,-1
S_63,S_11,-1
S_63,S_11,-1
S_63,S_12,-1
S_63,S_13,-1
S_63,S_14,-1
S_63,S_14,-1
S_63,S_15,-1
S_63,S_16,-1
S_63,S_16,-1
S_63,S_17,-1
S_63,S_17,-1
S_63,S_18,-1
S_63,S_18,-1
S_63,S_19,-1
S_63,S_19,-1
S_63,S_20,-1
S_63,S_21,-1
S_63,S_21,-1
S_63,S_22,-1
S_63,S_22,-1
S_63,S_23,-1
S_63,S_24,-1
S_63,S_25,-1
S_63,S_25,-1
S_63,S_26,-1
S_63,S_26,-1
S_63,S_27,-1
S_63,S_27,-1
S_63,S_28,-1
S_63,S_28,-1
S_63,S_29,-1
S_63,S_30,-1
S_63,S_31,-1
S_63,S_32,-1
S_63,S_32,-1
S_63,S_33,-1
S_63,S_34,-1
S_63,S_35,-1
S_63,S_35,-1
S_63,S_36,-1
S_63,S_36,-1
S_63,S_37,-1
S_63,S_37,-1
S_63,S_38,-1
S_63,S_38,-1
S_63,S_39,-1
S_63,S_40,-1
S_63,S_41,-1
S_63,S_42,-1
S_63,S_43,-1
S_63,S_44,-1
S_63,S_44,-1
S_63,S_45,-1
S_63,S_45,-1
S_63,S_46,-1
S_63,S_46,-1
S_63,S_47,-1
S_63,S_47,-1
S_63,S_48,-1
S_63,S_49,-1
S_63,S_50,-1
S_63,S_51,-1
S_63,S_52,-1
S_63,S_53,0
S_63,S_54,-1
S_63,S_54,-1
S_63,S_55,-1
S_63,S_55,-1
S_63,S_56,-1
S_63,S_57,-1
S_63,S_58,-1
S_63,S_59,-1
S_63,S_60,0
S_63,S_61,0
S_63,S_62,0
S_63,S_63,0
S_63,S_64,-1
S_63,S_65,-1
S_63,S_66,-1
S_63,S_67,-1
S_63,S_68,-1
S_63,S_69,-1
S_63,S_70,-1
S_63,S_71,-1
S_63,S_71,-1
S_63,S_72,-1
S_63,S_72,-1
S_63,S_73,-1
S_63,S_74,-1
S_63,S_74,-1
S_63,S_75,-1
S_63,S_75,-1
S_63,S_76,-1
S_63,S_77,-1
S_63,S_78,-1
S_63,S_79,-1
S_63,S_80,-1
S_63,S_80,-1
S_63,S_81,-1
S_63,S_81,-1
S_63,S_82,-1
S_63,S_83,-1
S_63,S_84,-1
S_63,S_84,-1
S_63,S_85,-1
S_63,S_85,-1
S_63,S_86,-1
S_63,S_86,-1
S_63,S_87,-1
S_63,S_87,-1
S_63,S_88,-1
S_63,S_89,-1
S_63,S_90,-1
S_63,S_90,-1
S_63,S_91,-1
S_63,S_91,-1
S_63,S_92,-1
S_63,S_93,-1
S_63,S_94,-1
S_63,S_95,-1
S_63,S_95,-1
S_63,S_96,-1
S_63,S_96,-1
S_63,S_97,-1
S_63,S_97,-1
S_63,S_98,-1
S_63,S_98,-1
S_63,S_99,-1
S_63,S_99,-1
S_64,Goal,-1
S_64,S_00,-1
S_64,S_00,-1
S_64,S_01,-1
S_64,S_01,-1
S_64,S_02,-1
S_64,S_03,-1
S_64,S_04,-1
S_64,S_05,-1
S_64,S_06,-1
S_64,S_07,-1
S_64,S_07,-1
S_64,S_08,-1
S_64,S_08,-1
S_64,S_09,-1
S_64,S_09,-1
S_64,S_10,-1
S_64,S_10,-1
S_64,S_11,-1
S_64,S_11,-1
S_64,S_12,-1
S_64,S_13,-1
S_64,S_14,-1
S_64,S_15,-1
S_64,S_16,-1
S_64,S_17,-1
S_64,S_17,-1
S_64,S_18,-1
S_64,S_18,-1
S_64,S_19,-1
S_64,S_19,-1
S_64,S_20,-1
S_64,S_20,-1
S_64,S_21,-1
S_64,S_21,-1
S_64,S_22,-1
S_64,S_22,-1
S_64,S_23,-1
S_64,S_24,-1
S_64,S_25,-1
S_64,S_26,-1
S_64,S_26,-1
S_64,S_27,-1
S_64,S_27,-1
S_64,S_28,-1
S_64,S_28,-1
S_64,S_29,-1
S_64,S_29,-1
S_64,S_30,-1
S_64,S_30,-1
S_64,S_31,-1
S_64,S_31,-1
S_64,S_32,-1
S_64,S_32,-1
S_64,S_33,-1
S_64,S_34,0
S_64,S_35,-1
S_64,S_36,-1
S_64,S_37,-1
S_64,S_37,-1
S_64,S_38,-1
S_64,S_38,-1
S_64,S_39,-1
S_64,S_39,-1
S_64,S_40,-1
S_64,S_41,-1
S_64,S_41,-1
S_64,S_42,-1
S_64,S_42,-1
S_64,S_43,-1
S_64,S_43,-1
S_64,S_44,0
S_64,S_45,-1
S_64,S_45,-1
S_64,S_46,-1
S_64,S_46,-1
S_64,S_47,-1
S_64,S_47,-1
S_64,S_48,-1
S_64,S_49,-1
S_64,S_50,-1
S_64,S_51,-1
S_64,S_52,-1
S_64,S_53,-1
S_64,S_53,-1
S_64,S_54,0
S_64,S_55,-1
S_64,S_55,-1
S_64,S_56,-1
S_64,S_57,-1
S_64,S_58,-1
S_64,S_59,-1
S_64,S_60,-1
S_64,S_61,-1
S_64,S_62,-1
S_64,S_63,-1
S_64,S_64,0
S_64,S_65,-1
S_64,S_66,-1
S_64,S_67,-1
S_64,S_68,-1
S_64,S_69,-1
S_64,S_70,-1
S_64,S_71,-1
S_64,S_72,-1
S_64,S_72,-1
S_64,S_73,-1
S_64,S_73,-1
S_64,S_74,0
S_64,S_75,-1
S_64,S_75,-1
S_64,S_75,-1
S_64,S_76,-1
S_64,S_77,-1
S_64,S_78,-1
S_64,S_79,-1
S_64,S_80,-1
S_64,S_80,-1
S_64,S_81,-1
S_64,S_81,-1
S_64,S_82,-1
S_64,S_82,-1
S_64,S_83,-1
S_64,S_83,-1
S_64,S_84,-1
S_64,S_85,-1
S_64,S_86,-1
S_64,S_86,-1
S_64,S_86,-1
S_64,S_87,-1
S_64,S_87,-1
S_64,S_88,-1
S_64,S_89,-1
S_64,S_90,-1
S_64,S_90,-1
S_64,S_91,-1
S_64,S_91,-1
S_64,S_92,-1
S_64,S_92,-1
S_64,S_93,-1
S_64,S_93,-1
S_64,S_94,-1
S_64,S_95,-1
S_64,S_96,-1
S_64,S_96,-1
S_64,S_97,-1
S_64,S_97,-1
S_64,S_97,-1
S_64,S_98,-1
S_64,S_98,-1
S_64,S_99,-1
S_64,S_99,-1
S_65,Goal,-1
S_65,S_00,-1
S_65,S_00,-1
S_65,S_01,-1
S_65,S_01,-1
S_65,S_02,-1
S_65,S_02,-1
S_65,S_03,-1
S_65,S_04,-1
S_65,S_05,-1
S_65,S_06,-1
S_65,S_07,-1
S_65,S_08,-1
S_65,S_09,-1
S_65,S_10,-1
S_65,S_10,-1
S_65,S_11,-1
S_65,S_11,-1
S_65,S_12,-1
S_65,S_12,-1
S_65,S_13,-1
S_65,S_14,-1
S_65,S_15,-1
S_65,S_16,-1
S_65,S_17,-1
S_65,S_18,-1
S_65,S_19,-1
S_65,S_20,-1
S_65,S_20,-1
S_65,S_21,-1
S_65,S_21,-1
S_65,S_22,-1
S_65,S_22,-1
S_65,S_23,-1
S_65,S_23,-1
S_65,S_24,-1
S_65,S_25,-1
S_65,S_26,-1
S_65,S_27,-1
S_65,S_28,-1
S_65,S_29,-1
S_65,S_30,-1
S_65,S_31,-1
S_65,S_31,-1
S_65,S_32,-1
S_65,S_32,-1
S_65,S_33,-1
S_65,S_33,-1
S_65,S_34,-1
S_65,S_35,-1
S_65,S_36,-1
S_65,S_37,-1
S_65,S_38,-1
S_65,S_39,-1
S_65,S_40,-1
S_65,S_41,-1
S_65,S_42,-1
S_65,S_43,-1
S_65,S_43,-1
S_65,S_44,-1
S_65,S_44,-1
S_65,S_45,0
S_65,S_46,-1
S_65,S_47,-1
S_65,S_48,-1
S_65,S_49,-1
S_65,S_50,-1
S_65,S_51,-1
S_65,S_52,-1
S_65,S_53,-1
S_65,S_54,-1
S_65,S_54,-1
S_65,S_55,0
S_65,S_56,-1
S_65,S_57,-1
S_65,S_58,-1
S_65,S_59,-1
S_65,S_60,-1
S_65,S_61,-1
S_65,S_62,-1
S_65,S_63,-1
S_65,S_64,-1
S_65,S_65,0
S_65,S_66,0
S_65,S_67,0
S_65,S_68,-1
S_65,S_69,-1
S_65,S_70,-1
S_65,S_71,-1
S_65,S_72,-1
S_65,S_73,-1
S_65,S_73,-1
S_65,S_74,-1
S_65,S_74,-1
S_65,S_74,-1
S_65,S_75,-1
S_65,S_76,-1
S_65,S_76,-1
S_65,S_76,-1
S_65,S_77,-1
S_65,S_77,-1
S_65,S_78,-1
S_65,S_79,-1
S_65,S_80,-1
S_65,S_81,-1
S_65,S_81,-1
S_65,S_82,-1
S_65,S_82,-1
S_65,S_83,-1
S_65,S_83,-1
S_65,S_83,-1
S_65,S_84,-1
S_65,S_84,-1
S_65,S_84,-1
S_65,S_85,-1
S_65,S_86,-1
S_65,S_87,-1
S_65,S_87,-1
S_65,S_87,-1
S_65,S_88,-1
S_65,S_88,-1
S_65,S_89,-1
S_65,S_89,-1
S_65,S_90,-1
S_65,S_90,-1
S_65,S_91,-1
S_65,S_91,-1
S_65,S_91,-1
S_65,S_92,-1
S_65,S_92,-1
S_65,S_92,-1
S_65,S_93,-1
S_65,S_93,-1
S_65,S_93,-1
S_65,S_94,-1
S_65,S_95,-1
S_65,S_96,-1
S_65,S_97,-1
S_65,S_97,-1
S_65,S_98,-1
S_65,S_98,-1
S_65,S_98,-1
S_65,S_99,-1
S_65,S_99,-1
S_66,Goal,-1
S_66,S_00,-1
S_66,S_01,-1
S_66,S_02,-1
S_66,S_03,-1
S_66,S_04,-1
S_66,S_05,-1
S_66,S_06,-1
S_66,S_07,-1
S_66,S_08,-1
S_66,S_09,-1
S_66,S_09,-1
S_66,S_10,-1
S_66,S_11,-1
S_66,S_12,-1
S_66,S_13,-1
S_66,S_14,-1
S_66,S_15,-1
S_66,S_16,-1
S_66,S_17,-1
S_66,S_18,-1
S_66,S_19,-1
S_66,S_19,-1
S_66,S_20,-1
S_66,S_21,-1
S_66,S_22,-1
S_66,S_23,-1
S_66,S_24,-1
S_66,S_25,-1
S_66,S_26,-1
S_66,S_27,-1
S_66,S_28,-1
S_66,S_28,-1
S_66,S_29,-1
S_66,S_29,-1
S_66,S_30,-1
S_66,S_31,-1
S_66,S_32,-1
S_66,S_33,-1
S_66,S_34,-1
S_66,S_35,-1
S_66,S_36,-1
S_66,S_37,-1
S_66,S_38,-1
S_66,S_38,-1
S_66,S_39,-1
S_66,S_39,-1
S_66,S_40,-1
S_66,S_40,-1
S_66,S_41,-1
S_66,S_41,-1
S_66,S_42,-1
S_66,S_43,-1
S_66,S_44,-1
S_66,S_45,-1
S_66,S_46,-1
S_66,S_47,-1
S_66,S_47,-1
S_66,S_48,-1
S_66,S_48,-1
S_66,S_49,-1
S_66,S_50,-1
S_66,S_51,-1
S_66,S_52,-1
S_66,S_53,-1
S_66,S_54,-1
S_66,S_55,-1
S_66,S_56,-1
S_66,S_57,-1
S_66,S_57,-1
S_66,S_58,-1
S_66,S_59,-1
S_66,S_60,-1
S_66,S_61,-1
S_66,S_62,-1
S_66,S_63,-1
S_66,S_64,-1
S_66,S_65,0
S_66,S_66,0
S_66,S_67,0
S_66,S_68,-1
S_66,S_69,-1
S_66,S_70,-1
S_66,S_70,-1
S_66,S_71,-1
S_66,S_71,-1
S_66,S_72,-1
S_66,S_73,-1
S_66,S_74,-1
S_66,S_74,-1
S_66,S_75,-1
S_66,S_75,-1
S_66,S_75,-1
S_66,S_76,-1
S_66,S_77,-1
S_66,S_77,-1
S_66,S_78,-1
S_66,S_78,-1
S_66,S_79,-1
S_66,S_80,-1
S_66,S_81,-1
S_66,S_82,-1
S_66,S_82,-1
S_66,S_83,-1
S_66,S_83,-1
S_66,S_84,-1
S_66,S_84,-1
S_66,S_84,-1
S_66,S_85,-1
S_66,S_85,-1
S_66,S_85,-1
S_66,S_86,-1
S_66,S_87,-1
S_66,S_88,-1
S_66,S_88,-1
S_66,S_89,-1
S_66,S_89,-1
S_66,S_90,-1
S_66,S_90,-1
S_66,S_91,-1
S_66,S_91,-1
S_66,S_92,-1
S_66,S_92,-1
S_66,S_93,-1
S_66,S_93,-1
S_66,S_93,-1
S_66,S_94,-1
S_66,S_94,-1
S_66,S_94,-1
S_66,S_95,-1
S_66,S_96,-1
S_66,S_97,-1
S_66,S_98,-1
S_66,S_99,-1
S_66,S_99,-1
S_67,Goal,-1
S_67,S_00,-1
S_67,S_00,-1
S_67,S_01,-1
S_67,S_01,-1
S_67,S_02,-1
S_67,S_02,-1
S_67,S_03,-1
S_67,S_03,-1
S_67,S_04,-1
S_67,S_04,-1
S_67,S_05,-1
S_67,S_06,-1
S_67,S_06,-1
S_67,S_07,-1
S_67,S_08,-1
S_67,S_09,-1
S_67,S_09,-1
S_67,S_10,-1
S_67,S_11,-1
S_67,S_11,-1
S_67,S_12,-1
S_67,S_12,-1
S_67,S_13,-1
S_67,S_13,-1
S_67,S_14,-1
S_67,S_14,-1
S_67,S_15,-1
S_67,S_16,-1
S_67,S_16,-1
S_67,S_17,-1
S_67,S_18,-1
S_67,S_19,-1
S_67,S_19,-1
S_67,S_20,-1
S_67,S_21,-1
S_67,S_22,-1
S_67,S_22,-1
S_67,S_23,-1
S_67,S_23,-1
S_67,S_24,-1
S_67,S_24,-1
S_67,S_25,-1
S_67,S_25,-1
S_67,S_26,-1
S_67,S_27,-1
S_67,S_28,-1
S_67,S_28,-1
S_67,S_29,-1
S_67,S_30,-1
S_67,S_31,-1
S_67,S_32,-1
S_67,S_33,-1
S_67,S_33,-1
S_67,S_34,-1
S_67,S_34,-1
S_67,S_35,-1
S_67,S_35,-1
S_67,S_36,-1
S_67,S_37,-1
S_67,S_38,-1
S_67,S_38,-1
S_67,S_39,-1
S_67,S_40,-1
S_67,S_41,-1
S_67,S_42,-1
S_67,S_43,-1
S_67,S_44,-1
S_67,S_45,-1
S_67,S_45,-1
S_67,S_46,-1
S_67,S_47,-1
S_67,S_48,-1
S_67,S_49,-1
S_67,S_50,-1
S_67,S_51,-1
S_67,S_52,-1
S_67,S_53,-1
S_67,S_54,-1
S_67,S_55,-1
S_67,S_56,-1
S_67,S_56,-1
S_67,S_57,0
S_67,S_58,-1
S_67,S_59,-1
S_67,S_60,-1
S_67,S_61,-1
S_67,S_62,-1
S_67,S_63,-1
S_67,S_64,-1
S_67,S_65,0
S_67,S_66,0
S_67,S_67,0
S_67,S_68,-1
S_67,S_69,-1
S_67,S_70,-1
S_67,S_71,-1
S_67,S_72,-1
S_67,S_73,-1
S_67,S_74,-1
S_67,S_75,-1
S_67,S_75,-1
S_67,S_76,-1
S_67,S_76,-1
S_67,S_77,-1
S_67,S_78,-1
S_67,S_78,-1
S_67,S_79,-1
S_67,S_79,-1
S_67,S_80,-1
S_67,S_81,-1
S_67,S_82,-1
S_67,S_83,-1
S_67,S_83,-1
S_67,S_84,-1
S_67,S_84,-1
S_67,S_85,-1
S_67,S_85,-1
S_67,S_86,-1
S_67,S_86,-1
S_67,S_87,-1
S_67,S_88,-1
S_67,S_88,-1
S_67,S_89,-1
S_67,S_89,-1
S_67,S_90,-1
S_67,S_91,-1
S_67,S_91,-1
S_67,S_92,-1
S_67,S_92,-1
S_67,S_93,-1
S_67,S_93,-1
S_67,S_94,-1
S_67,S_94,-1
S_67,S_95,-1
S_67,S_95,-1
S_67,S_96,-1
S_67,S_97,-1
S_67,S_98,-1
S_67,S_99,-1
S_67,S_99,-1
S_68,Goal,-1
S_68,S_00,-1
S_68,S_01,-1
S_68,S_02,-1
S_68,S_03,-1
S_68,S_04,-1
S_68,S_05,-1
S_68,S_05,-1
S_68,S_06,-1
S_68,S_06,-1
S_68,S_07,-1
S_68,S_08,-1
S_68,S_09,-1
S_68,S_10,-1
S_68,S_11,-1
S_68,S_12,-1
S_68,S_13,-1
S_68,S_14,-1
S_68,S_15,-1
S_68,S_16,-1
S_68,S_16,-1
S_68,S_17,-1
S_68,S_18,-1
S_68,S_19,-1
S_68,S_20,-1
S_68,S_21,-1
S_68,S_22,-1
S_68,S_23,-1
S_68,S_24,-1
S_68,S_25,-1
S_68,S_26,-1
S_68,S_26,-1
S_68,S_27,-1
S_68,S_27,-1
S_68,S_28,-1
S_68,S_29,-1
S_68,S_30,-1
S_68,S_31,-1
S_68,S_32,-1
S_68,S_33,-1
S_68,S_34,-1
S_68,S_35,-1
S_68,S_36,-1
S_68,S_37,-1
S_68,S_37,-1
S_68,S_38,-1
S_68,S_39,-1
S_68,S_39,-1
S_68,S_40,-1
S_68,S_41,-1
S_68,S_42,-1
S_68,S_43,-1
S_68,S_44,-1
S_68,S_45,-1
S_68,S_46,-1
S_68,S_47,-1
S_68,S_47,-1
S_68,S_48,-1
S_68,S_49,-1
S_68,S_50,-1
S_68,S_51,-1
S_68,S_52,-1
S_68,S_53,-1
S_68,S_54,-1
S_68,S_55,-1
S_68,S_56,-1
S_68,S_57,-1
S_68,S_58,0
S_68,S_59,-1
S_68,S_60,-1
S_68,S_61,-1
S_68,S_62,-1
S_68,S_63,-1
S_68,S_64,-1
S_68,S_65,-1
S_68,S_66,-1
